text,category
Apa yang harus saya lakukan sekarang karena saya tidak dapat menggunakan kartu ini?,card_not_working
Kartu saya sepertinya tidak berfungsi lagi,card_not_working
Tiba-tiba. kartu saya berhenti bekerja.,card_not_working
Sepertinya saya tidak bisa menggunakan kartu saya. Bisakah kamu membantu?,card_not_working
Bagaimana cara memesan ulang kartu yang rusak?,card_not_working
Mengapa kartu saya tidak berfungsi lagi?,card_not_working
Saya tidak bisa menggunakan kartu saya untuk apa pun,card_not_working
Apa yang salah dengan kartu saya? Petugas di toko kelontong mengatakan itu ditolak.,card_not_working
Apa yang harus saya lakukan jika saya tidak dapat menggunakan kartu saya?,card_not_working
Dapatkah saya menggunakan aplikasi untuk mengatur ulang upaya PIN?,card_not_working
Mohon bantuannya.  Kartu tidak akan berfungsi.,card_not_working
Saya tidak dapat menggunakan kartu saya hari ini ketika saya pergi makan siang. Bertanya-tanya mengapa demikian?,card_not_working
Kartu saya sepertinya tidak berfungsi.,card_not_working
Saat ini saya tidak bisa membuat kartu saya berfungsi.,card_not_working
APA ALASAN UTAMA DARI MASALAH INI,card_not_working
Bagaimana cara agar kartu saya berfungsi?,card_not_working
Apa yang dapat saya lakukan untuk membuat kartu fisik saya berfungsi?,card_not_working
Bisakah Anda memberi tahu saya mengapa saya tidak dapat melakukan transaksi apa pun?,card_not_working
Ada yang salah dengan kartu saya. Mencoba menggunakannya beberapa kali hari ini di tempat yang berbeda dan tidak berhasil. Transaksi yang saya coba lakukan sangat kecil sehingga tidak yakin apa yang terjadi,card_not_working
Bisakah Anda memberi tahu saya apa yang terjadi dengan kartu saya yang sepertinya tidak berfungsi?,card_not_working
Bagaimana cara memeriksa pengaturan keamanan menggunakan aplikasi?,card_not_working
Saya mencoba menggunakan kartu saya di beberapa vendor dan sekarang tidak berfungsi.,card_not_working
Bisakah Anda membantu saya dengan kartu saya kayaknya itu rusak .,card_not_working
Kartu ini tidak berfungsi.,card_not_working
Saya belum dapat menyelesaikan transaksi apa pun di kartu saya hari ini. Apakah Anda tahu apa yang salah?,card_not_working
Hari ini saya menggunakan kartu saya di sebuah restoran dan ditolak. Mengapa?,card_not_working
Apakah Anda menonaktifkan kartu saya. itu tidak berfungsi lagi,card_not_working
Butuh bantuan agar kartu saya berfungsi.,card_not_working
Mengapa kartu saya tidak berfungsi lagi?,card_not_working
Mengapa mesin tidak mau menerima kartu saya lagi?,card_not_working
Ketika saya berada di restoran hari ini kartu saya ditolak dan pembayaran tidak akan dilakukan dan saya butuh bantuan. Bisakah Anda memperbaikinya?,card_not_working
Apa yang harus dilakukan jika kartu fisik saya tidak berfungsi?,card_not_working
Kartu saya berhenti berfungsi setelah beberapa transaksi. Mengapa?,card_not_working
Mengapa kartu saya tidak menerima transaksi apa pun?,card_not_working
Saya pikir kartu saya rusak atau semacamnya. Saya mencoba menggunakannya dan tidak berhasil. tolong bantu .,card_not_working
Kartu saya rusak,card_not_working
Saya mencoba membeli tiket pesawat secara online pagi ini dan informasi kartu saya tidak berfungsi. Apakah ada sesuatu yang terjadi dengan akun saya?,card_not_working
Kartu saya tidak lagi berfungsi.,card_not_working
Sepertinya saya tidak dapat melakukan transaksi apa pun.,card_not_working
I can't get my actual card to work,card_not_working
Kartu saya tidak berfungsi saat saya menggunakannya.,card_not_working
Apa yang harus saya lakukan jika kartu saya rusak?,card_not_working
Saya mengalami masalah dengan kartu fisik saya.,card_not_working
Bagaimana saya bisa membuat kartu saya berfungsi?,card_not_working
Saya butuh bantuan untuk memahami mengapa kartu saya tidak berfungsi.,card_not_working
Tolong bantu saya!  Kartu fisik saya tidak berfungsi dengan benar.,card_not_working
Kartu saya berhenti berfungsi. Bagaimana cara memeriksa apakah ada pembekuan di atasnya?,card_not_working
Saya tidak tahu apa yang salah dengan kartu saya tetapi tidak berfungsi di banyak tempat hari ini.,card_not_working
Saya perlu kejelasan mengapa kartu saya tidak berfungsi.,card_not_working
Kartu saya tidak akan berfungsi secara fisik.,card_not_working
Apa yang terjadi? Kartu saya tidak akan menerima transaksi apa pun,card_not_working
Kartu saya tidak berfungsi.,card_not_working
Kartu saya tidak akan berfungsi sekarang.,card_not_working
Bagaimana mungkin Kartu saya tidak berfungsi lagi?,card_not_working
Apa yang terjadi dengan kartu saya? Saya sudah mencoba beberapa kali dan tidak pernah berhasil.,card_not_working
BERAPA LAMA WAKTU YANG DIBUTUHKAN UNTUK MENYELESAIKANNYA,card_not_working
Apa yang harus saya lakukan jika kartu saya tidak berfungsi?,card_not_working
Apa yang harus saya lakukan jika kartu fisik saya tidak berfungsi?,card_not_working
Kartu yang saya miliki tidak berfungsi. Ini adalah kartu fisik.,card_not_working
Maaf. saya kehilangan kartu saya. Bagaimana saya bisa melaporkannya?,lost_or_stolen_card
Kartu saya hilang. Apakah Anda bisa membantu saya memblokirnya?,lost_or_stolen_card
Saya baru menyadari bahwa kartu saya hilang. Apa yang harus saya lakukan sekarang?,lost_or_stolen_card
Saya mencari-cari kartu saya tapi tidak bisa menemukannya. Apa langkah berikutnya?,lost_or_stolen_card
Saya merasa kartu saya dicuri. Apakah ada cara untuk menonaktifkannya?,lost_or_stolen_card
Tolong bantu saya. Saya yakin kartu saya telah dicuri.,lost_or_stolen_card
Kartu kredit saya hilang. Bagaimana saya bisa melaporkannya?,lost_or_stolen_card
Saya kehilangan kartu saya kemarin. Bagaimana cara melaporinya?,lost_or_stolen_card
Ada yang bisa saya lakukan jika kartu saya hilang?,lost_or_stolen_card
Saya ingin melaporkan kartu kredit saya yang hilang. Bisakah saya mendapatkan bantuan?,lost_or_stolen_card
Apakah ada cara untuk memblokir kartu kredit yang hilang?,lost_or_stolen_card
Saya kira saya kehilangan kartu kredit saya. Bagaimana cara melaporinya?,lost_or_stolen_card
Kartu ATM saya hilang. Apakah saya perlu melaporinya?,lost_or_stolen_card
Saya tidak bisa menemukan kartu kredit saya. Apakah saya harus memblokirnya?,lost_or_stolen_card
Kartu saya hilang. Apakah Anda bisa membantu saya menonaktifkannya?,lost_or_stolen_card
Bagaimana cara melaporkan kartu yang hilang? Saya memerlukan bantuan.,lost_or_stolen_card
Saya takut kartu kredit saya telah dicuri. Apa yang harus saya lakukan sekarang?,lost_or_stolen_card
Saya tidak bisa menemukan kartu debit saya. Apa langkah berikutnya?,lost_or_stolen_card
Saya baru sadar bahwa kartu saya hilang. Apa yang perlu saya lakukan?,lost_or_stolen_card
Tolong bantu saya. Saya khawatir kartu saya telah dicuri.,lost_or_stolen_card
Kartu kredit saya hilang. Bagaimana saya bisa melaporkannya?,lost_or_stolen_card
Saya kehilangan kartu saya kemarin. Bagaimana cara melaporinya?,lost_or_stolen_card
Ada yang bisa saya lakukan jika kartu saya hilang?,lost_or_stolen_card
Saya ingin melaporkan kartu kredit saya yang hilang. Bisakah saya mendapatkan bantuan?,lost_or_stolen_card
Apakah ada cara untuk memblokir kartu kredit yang hilang?,lost_or_stolen_card
Saya kira saya kehilangan kartu kredit saya. Bagaimana cara melaporinya?,lost_or_stolen_card
Kartu ATM saya hilang. Apakah saya perlu melaporinya?,lost_or_stolen_card
Saya tidak bisa menemukan kartu kredit saya. Apakah saya harus memblokirnya?,lost_or_stolen_card
Kartu saya hilang. Apakah Anda bisa membantu saya menonaktifkannya?,lost_or_stolen_card
Bagaimana cara melaporkan kartu yang hilang? Saya memerlukan bantuan.,lost_or_stolen_card
saya menemukan kartu nasabah yang hilang,lost_or_stolen_card
kartu saya di curi orang tak dikenal,lost_or_stolen_card
tas saya di jambret sehingga isi beserta kartu saya hilang,lost_or_stolen_card
apa yang harus dilakukan ketika kartu saya di curi,lost_or_stolen_card
kartu saya diambil orang jahat. bagaiamana cara melaporkan,lost_or_stolen_card
pada pagi tadi kartu saya diambil jambret,lost_or_stolen_card
ketika sedang di mesin ATM kartu saya hilang di mesin tersangkut,lost_or_stolen_card
kartuku hilang,lost_or_stolen_card
kartuku dicuri,lost_or_stolen_card
saya tidak memiliki akses terhadap kartu saya ,lost_or_stolen_card
Blokir kartu saya,lost_or_stolen_card
lapor kehilangan kartu ,lost_or_stolen_card
cara lapor kelihangan kartu ,lost_or_stolen_card
nasabah kartunya di jambret dan hilang,lost_or_stolen_card
Saya kehilangan dompet saya dan semua kartu saya ada di dalamnya.,lost_or_stolen_card
Saya panik!  Saya kehilangan kartu saya!  Tolong!,lost_or_stolen_card
Saya perlu melaporkan kartu yang dicuri,lost_or_stolen_card
Bagaimana cara mengganti kartu yang dicuri?,lost_or_stolen_card
Dapatkah Anda memberikan informasi untuk membekukan kartu saya segera?,lost_or_stolen_card
Berapa nomor telepon untuk membekukan kartu?,lost_or_stolen_card
Saya tidak dapat menemukan kartu saya! Bisakah kamu membantu?,lost_or_stolen_card
Hai. saya sedang berlibur di Spanyol dan seseorang mencuri tas saya dengan ponsel dan dompet saya dengan kartu dan segalanya. Bisakah Anda memblokirnya secepatnya dan kemudian saya ingin memesan yang baru juga secepatnya.,lost_or_stolen_card
Tolong! Saya kehilangan kartu saya!,lost_or_stolen_card
Kartu saya hilang.  Mohon bantuannya.,lost_or_stolen_card
Saya pikir kartu saya telah dicuri!,lost_or_stolen_card
Kartu saya dicuri,lost_or_stolen_card
Biaya seharusnya tidak berlaku bagi saya jika kartu saya dicuri.,lost_or_stolen_card
Kartu saya telah dicuri. Saya melaporkannya ke polisi tetapi saya perlu melaporkannya dengan Anda juga.,lost_or_stolen_card
Bisakah Anda memberi tahu saya status kartu baru saya?,lost_or_stolen_card
Kartu saya dicuri lalu apa yang harus saya lakukan?,lost_or_stolen_card
Saya tidak dapat menemukan kartu saya. kartu saya hilang.,lost_or_stolen_card
Kartu saya hilang!  Tolong bantu saya!,lost_or_stolen_card
Saya percaya bahwa kartu saya telah dicuri!,lost_or_stolen_card
Apa yang harus saya lakukan jika saya merasa kartu saya dicuri?,lost_or_stolen_card
Bisakah Anda mengirimi saya kartu baru dan memblokir kartu saya saat ini. Saya di Spanyol dan dompet saya dicuri.,lost_or_stolen_card
Saya pikir saya meninggalkan kartu saya di sebuah restoran tetapi mereka mengklaim tidak memilikinya dan sekarang saya tidak tahu di mana itu. Saya sangat khawatir seseorang mungkin menggunakannya dengan curang. Apakah ada cara untuk melihat ini?,lost_or_stolen_card
Tas saya dicuri dengan semua kartu saya. Bisakah Anda membatalkan kartu saya dan mengirim yang baru?,lost_or_stolen_card
Saya pikir kartu saya dicuri!,lost_or_stolen_card
Tolong!  Saya takut kartu saya dicuri,lost_or_stolen_card
Apakah Anda dapat memandu saya ke lokasi kartu saya?,lost_or_stolen_card
Bagaimana cara melaporkan bahwa kartu saya dicuri? Saya membuat laporan polisi terlebih dahulu.,lost_or_stolen_card
Kartu saya hilang!  Tolong!,lost_or_stolen_card
Dompet saya dicuri bersama dengan kartu saya. Bagaimana cara membekukan kartu saya dan memesan yang baru?,lost_or_stolen_card
Bisakah Anda membekukan kartu saya segera?,lost_or_stolen_card
Saya butuh bantuan saya kehilangan kartu saya,lost_or_stolen_card
Apa yang dapat saya lakukan jika kartu saya hilang?,lost_or_stolen_card
Saya pikir kartu itu dicuri.  Apa langkah saya selanjutnya?,lost_or_stolen_card
Apa yang harus saya lakukan jika kartu saya dicuri?,lost_or_stolen_card
Kartu saya dicuri.  Tolong!,lost_or_stolen_card
Saya kehilangan jejak kartu saya,lost_or_stolen_card
Laporkan kartu curian,lost_or_stolen_card
Tolong!  Kartu saya dicuri.,lost_or_stolen_card
Kartu saya hilang saat liburan saya tidak tahu di mana itu. Bisakah Anda membantu saya mengurus ini segera?,lost_or_stolen_card
Saya kehilangan kartu saya! Apa langkah saya selanjutnya?,lost_or_stolen_card
My card has been lost! help!,lost_or_stolen_card
Apa yang harus saya lakukan jika kartu saya hilang atau dicuri?,lost_or_stolen_card
Tolong aku!  Saya kehilangan kartu saya.  Apa yang harus saya lakukan?,lost_or_stolen_card
Seseorang mencuri dompet saya dengan kartu saya di dalamnya saat berlibur di Spanyol. Saya benar-benar membutuhkan kartu saya diblokir dan yang baru dipesan.,lost_or_stolen_card
Dengan siapa saya dapat berbicara mengenai kartu yang hilang?,lost_or_stolen_card
Kartu saya hilang.,lost_or_stolen_card
ya tuhan. saya kehilangan kartu saya! apa yang harus saya lakukan?,lost_or_stolen_card
Saya tidak dapat menemukan kartu saya!  Apa yang harus saya lakukan?,lost_or_stolen_card
Apa langkah pertama yang harus saya ambil setelah kartu saya dicuri?,lost_or_stolen_card
Sepertinya saya kehilangan kartu saya.,lost_or_stolen_card
Kartu saya dicuri. Apa yang harus saya lakukan?,lost_or_stolen_card
Seseorang mangambil kartu saya tanpa izin,lost_or_stolen_card
Saya kehilangan kartu saya dan butuh yang baru.,lost_or_stolen_card
Kartu saya hilang / dicuri,lost_or_stolen_card
Saya salah meletakkan kartu saya dan saya tidak tahu di mana tempat terakhir di mana saya menggunakan kartu terakhir. Dapatkah Anda melihat akun saya dan memberi tahu saya tempat terakhir saya menggunakan kartu?,lost_or_stolen_card
Tolong bantu saya.  Kartu saya hilang.,lost_or_stolen_card
Saya kehilangan kartu saya. apa yang harus saya lakukan sekarang?,lost_or_stolen_card
Saya perlu memesan kartu baru karena kartu saya yang lain dicuri.,lost_or_stolen_card
Saya pikir seseorang mencuri kartu saya karena saya tidak dapat menemukannya.,lost_or_stolen_card
Apa langkah-langkah yang harus saya lakukan jika saya memiliki kartu curian?,lost_or_stolen_card
Saya tidak dapat menemukan kartu saya.,lost_or_stolen_card
Saya pikir kartu saya hilang.  Apa yang harus saya lakukan?,lost_or_stolen_card
Apa yang harus saya lakukan jika kartu saya dicuri?,lost_or_stolen_card
Bagaimana cara menonaktifkan kartu curian?,lost_or_stolen_card
Saya ingin memblokir kartu saya atau menonaktifkannya atau sesuatu karena telah dicuri dan saya tidak ingin itu disalahgunakan. Saya ingin ini ditangani segera.,lost_or_stolen_card
Seseorang mengambil kartu saya tanpa izin saya.,lost_or_stolen_card
Butuh bantuan dengan kartu curian.,lost_or_stolen_card
tolong. kehilangan kartu saya,lost_or_stolen_card
Apa yang harus saya lakukan jika kartu saya dicuri.,lost_or_stolen_card
Saya pikir dompet saya jatuh di Tube hari ini! Saya menyadari begitu saya sampai di meja saya. Bagaimana cara memotong kartu?,lost_or_stolen_card
Kartu saya hilang.,lost_or_stolen_card
Bagaimana cara melaporkan kartu saya hilang atau dicuri?,lost_or_stolen_card
Apakah ada cara bagi Anda untuk menemukan kartu saya?,lost_or_stolen_card
Kartu saya hilang. Apa yang bisa saya lakukan tentang itu?,lost_or_stolen_card
Saya meninggalkan kartu saya di sebuah restoran dan sekarang hilang.,lost_or_stolen_card
Bisakah Anda membantu saya mengambil kartu saya?,lost_or_stolen_card
Saya kehilangan kartu saya. Bisakah Anda membantu saya?,lost_or_stolen_card
Apa yang harus saya lakukan?  Kartu saya telah dicuri!,lost_or_stolen_card
Kartu saya dicuri tadi malam.,lost_or_stolen_card
Saya kehilangan kartu kredit saya kemarin di pusat perbelanjaan. Bagaimana saya bisa melaporkan kartu yang hilang dan mendapatkan yang baru?,lost_or_stolen_card
Apakah bank memiliki prosedur khusus untuk mengganti kartu debit yang hilang atau dicuri?,lost_or_stolen_card
Kartu ATM saya entah bagaimana hilang dari dompet saya. Apa langkah-langkah yang harus saya ambil sekarang?,lost_or_stolen_card
Kartu kredit saya telah hilang selama beberapa hari sekarang. Apakah saya harus langsung melaporkannya ke bank?,lost_or_stolen_card
Saya khawatir kartu debit saya telah dicuri. Bagaimana saya bisa memblokirnya untuk mencegah penggunaan yang tidak sah?,lost_or_stolen_card
Bagaimana saya bisa mendapatkan kartu kredit baru setelah kehilangan yang lama?,lost_or_stolen_card
Apakah ada cara untuk melacak penggunaan kartu kredit saya setelah hilang?,lost_or_stolen_card
Kartu ATM saya hilang saat saya bepergian. Apakah bank memiliki layanan darurat untuk kasus seperti ini?,lost_or_stolen_card
Kartu debit saya mungkin telah dicuri dari dompet saya semalam. Apa yang harus saya lakukan sekarang?,lost_or_stolen_card
